imagen,split,fuente,brillo,contraste,nitidez,ruido,calidad
1296029.jpg,val,Handrise-Read-write,100.73,65.85,463.62,0.75,apta
1296030.jpg,val,Handrise-Read-write,103.2,67.76,393.37,0.66,apta
1296031.jpg,val,Handrise-Read-write,110.35,67.67,360.27,0.58,apta
1296032.jpg,val,Handrise-Read-write,106.04,63.88,296.21,0.57,apta
1296033.jpg,val,Handrise-Read-write,133.39,65.26,508.82,1.17,apta
1296034.jpg,val,Handrise-Read-write,148.95,63.19,519.03,1.16,apta
1296035.jpg,val,Handrise-Read-write,126.27,67.39,423.93,1.08,apta
1296036.jpg,val,Handrise-Read-write,126.13,66.71,363.46,0.99,apta
1297001.jpg,train,Handrise-Read-write,115.67,73.78,122.27,0.35,apta
1297002.jpg,train,Handrise-Read-write,117.63,61.92,928.38,1.22,apta
1297003.jpg,train,Handrise-Read-write,119.3,61.47,828.6,1.12,apta
1297004.jpg,train,Handrise-Read-write,117.95,61.17,855.88,1.18,apta
1297005.jpg,train,Handrise-Read-write,116.82,62.17,692.05,1.03,apta
1297006.jpg,train,Handrise-Read-write,108.91,62.01,743.1,1.17,apta
1297007.jpg,train,Handrise-Read-write,108.2,60.54,450.29,0.79,apta
1297008.jpg,train,Handrise-Read-write,118.3,60.41,590.99,0.93,apta
1297011.jpg,train,Handrise-Read-write,109.37,68.29,1183.16,1.87,apta
1297012.jpg,train,Handrise-Read-write,107.58,67.87,1198.21,1.92,apta
1297013.jpg,train,Handrise-Read-write,98.3,69.15,1145.7,1.88,apta
1297014.jpg,train,Handrise-Read-write,111.11,67.71,1038.29,1.76,apta
1297015.jpg,train,Handrise-Read-write,86.45,67.56,187.55,0.47,apta
1297016.jpg,train,Handrise-Read-write,100.96,67.13,1355.69,2.14,apta
1297017.jpg,train,Handrise-Read-write,104.23,67.65,238.3,0.67,apta
1297027.jpg,train,Handrise-Read-write,96.51,62.35,341.55,0.76,apta
1297028.jpg,train,Handrise-Read-write,100.2,63.5,242.4,0.61,apta
1297029.jpg,train,Handrise-Read-write,97.45,66.99,266.04,0.64,apta
1297030.jpg,train,Handrise-Read-write,90.32,62.68,193.1,0.57,apta
1297031.jpg,train,Handrise-Read-write,89.17,64.98,281.09,0.64,apta
1297032.jpg,train,Handrise-Read-write,93.23,64.95,364.25,0.79,apta
1297033.jpg,train,Handrise-Read-write,94.52,64.47,361.23,0.77,apta
1297034.jpg,train,Handrise-Read-write,89.64,60.43,190.12,0.54,apta
1297035.jpg,train,Handrise-Read-write,108.48,67.92,637.39,0.8,apta
1298001.jpg,train,Handrise-Read-write,65.41,62.43,1444.27,0.33,apta
1298002.jpg,train,Handrise-Read-write,86.53,81.79,1013.07,0.79,apta
1298003.jpg,train,Handrise-Read-write,78.0,73.89,344.39,0.6,apta
1298004.jpg,train,Handrise-Read-write,85.81,70.91,599.46,0.72,apta
1298005.jpg,train,Handrise-Read-write,103.54,76.63,350.6,0.65,apta
1298006.jpg,train,Handrise-Read-write,79.55,68.16,635.33,0.69,apta
1298007.jpg,train,Handrise-Read-write,80.27,68.19,394.27,0.8,apta
1298008.jpg,train,Handrise-Read-write,88.55,69.19,793.03,0.51,apta
1298009.jpg,train,Handrise-Read-write,89.61,75.84,413.03,0.66,apta
1298010.jpg,train,Handrise-Read-write,96.63,75.84,812.9,0.8,apta
1298011.jpg,train,Handrise-Read-write,85.09,73.03,377.61,0.63,apta
1298012.jpg,train,Handrise-Read-write,89.27,71.46,758.29,1.07,apta
1298013.jpg,train,Handrise-Read-write,81.78,63.48,439.25,0.93,apta
1298014.jpg,train,Handrise-Read-write,91.34,72.58,624.28,0.93,apta
1298015.jpg,train,Handrise-Read-write,85.78,68.47,361.78,0.64,apta
1298016.jpg,train,Handrise-Read-write,90.27,73.5,501.02,0.69,apta
1298017.jpg,train,Handrise-Read-write,89.35,69.55,960.86,1.17,apta
1298018.jpg,train,Handrise-Read-write,92.71,78.05,599.43,0.71,apta
1298019.jpg,train,Handrise-Read-write,90.23,72.56,997.3,1.09,apta
1298020.jpg,train,Handrise-Read-write,83.6,66.02,1557.95,1.1,apta
1298021.jpg,train,Handrise-Read-write,80.95,64.21,730.91,1.08,apta
1298022.jpg,train,Handrise-Read-write,83.65,69.92,282.32,0.47,apta
1298023.jpg,train,Handrise-Read-write,99.16,68.33,472.38,0.51,apta
1298024.jpg,train,Handrise-Read-write,84.26,64.58,904.39,0.94,apta
1298025.jpg,train,Handrise-Read-write,83.92,67.56,807.6,1.17,apta
1298027.jpg,train,Handrise-Read-write,85.63,65.4,678.52,1.02,apta
1298028.jpg,train,Handrise-Read-write,87.86,63.74,500.36,0.85,apta
1298029.jpg,train,Handrise-Read-write,83.07,61.57,526.53,0.87,apta
1298030.jpg,train,Handrise-Read-write,91.56,61.12,1646.09,1.61,apta
1298031.jpg,train,Handrise-Read-write,100.34,62.55,1625.16,1.85,apta
1298032.jpg,train,Handrise-Read-write,72.56,69.23,1126.66,0.9,apta
1298033.jpg,train,Handrise-Read-write,89.15,59.66,757.36,1.24,apta
1298034.jpg,train,Handrise-Read-write,98.09,54.77,437.97,0.93,apta
1298035.jpg,train,Handrise-Read-write,100.49,63.35,950.71,1.31,apta
1298036.jpg,train,Handrise-Read-write,79.37,68.67,1850.53,1.22,apta
1298037.jpg,train,Handrise-Read-write,93.74,77.01,2086.71,2.02,apta
1298038.jpg,train,Handrise-Read-write,74.82,68.17,1842.6,1.45,apta
1298039.jpg,train,Handrise-Read-write,87.77,69.03,1900.18,1.36,apta
1298040.jpg,train,Handrise-Read-write,76.52,71.89,1355.26,1.38,apta
1298041.jpg,train,Handrise-Read-write,86.81,56.47,712.4,0.71,apta
1298042.jpg,train,Handrise-Read-write,89.79,58.64,772.5,0.81,apta
1298043.jpg,train,Handrise-Read-write,78.23,61.98,1225.92,1.32,apta
1298044.jpg,train,Handrise-Read-write,97.8,77.13,426.35,0.6,apta
1298045.jpg,train,Handrise-Read-write,102.45,71.57,403.5,0.76,apta
1298046.jpg,train,Handrise-Read-write,100.68,71.61,400.89,0.75,apta
1298047.jpg,train,Handrise-Read-write,101.14,65.19,1255.99,2.1,apta
1298048.jpg,train,Handrise-Read-write,101.42,59.33,377.82,0.64,apta
1298049.jpg,train,Handrise-Read-write,98.67,70.97,1411.98,2.16,apta
1298050.jpg,train,Handrise-Read-write,93.2,75.5,1172.26,1.56,apta
1298051.jpg,train,Handrise-Read-write,94.57,58.07,328.76,0.66,apta
1298052.jpg,train,Handrise-Read-write,88.46,72.81,1114.64,1.45,apta
1298053.jpg,train,Handrise-Read-write,94.25,70.89,1341.53,2.07,apta
1298054.jpg,train,Handrise-Read-write,93.13,59.07,321.98,0.44,apta
1298055.jpg,train,Handrise-Read-write,83.33,62.19,363.78,0.63,apta
1298056.jpg,train,Handrise-Read-write,89.23,64.69,329.77,0.53,apta
1298057.jpg,train,Handrise-Read-write,83.38,71.18,569.38,0.78,apta
1298058.jpg,train,Handrise-Read-write,86.74,72.5,745.73,0.65,apta
1298059.jpg,train,Handrise-Read-write,82.41,76.16,523.32,0.71,apta
12_000083.jpg,train,Handrise-Read-write,90.55,55.25,434.03,0.78,apta
12_000104.jpg,train,BowTurnHead,79.2,55.15,462.11,0.71,apta
12_000174.jpg,train,BowTurnHead,89.37,56.1,440.78,0.77,apta
12_000356.jpg,train,BowTurnHead,110.33,61.8,410.12,0.85,apta
12_000502.jpg,train,Handrise-Read-write+BowTurnHead,114.62,63.51,1107.87,2.04,apta
12_000510.jpg,train,Handrise-Read-write+BowTurnHead,114.23,63.89,1100.71,2.03,apta
12_000513.jpg,train,Handrise-Read-write+BowTurnHead,114.05,63.56,1117.51,2.06,apta
12_000567.jpg,train,BowTurnHead,88.29,56.5,480.85,0.8,apta
12_000714.jpg,train,BowTurnHead,110.26,62.2,401.82,0.85,apta
12_000907.jpg,train,BowTurnHead,112.75,62.75,430.9,0.89,apta
12_000919.jpg,train,BowTurnHead,112.48,63.08,413.58,0.86,apta
12_001088.jpg,train,BowTurnHead,114.61,62.8,423.16,0.89,apta
12_001100.jpg,train,BowTurnHead,114.03,62.99,423.25,0.88,apta
12_001108.jpg,train,BowTurnHead,91.26,53.09,385.9,0.76,apta
12_001120.jpg,train,Handrise-Read-write+BowTurnHead,100.73,45.21,645.44,1.42,apta
12_001129.jpg,train,BowTurnHead,114.28,63.53,429.34,0.89,apta
12_001153.jpg,train,BowTurnHead,115.21,64.3,442.99,0.91,apta
12_001175.jpg,train,BowTurnHead,115.52,64.46,424.31,0.88,apta
12_001259.jpg,train,BowTurnHead,92.31,53.24,418.07,0.78,apta
12_001277.jpg,train,BowTurnHead,113.08,63.74,428.47,0.89,apta
12_001296.jpg,train,BowTurnHead,93.71,54.24,382.65,0.76,apta
12_001317.jpg,train,Handrise-Read-write+BowTurnHead,113.25,61.83,1030.07,1.92,apta
12_001362.jpg,train,Handrise-Read-write+BowTurnHead,112.77,63.06,974.86,1.87,apta
12_001365.jpg,train,Handrise-Read-write+BowTurnHead,103.86,42.18,598.14,1.06,apta
12_001380.jpg,train,Handrise-Read-write+BowTurnHead,112.72,63.39,1058.0,1.96,apta
12_001388.jpg,train,Handrise-Read-write+BowTurnHead,113.33,63.71,1049.25,1.98,apta
12_001425.jpg,train,BowTurnHead,110.26,61.37,391.73,0.84,apta
12_001441.jpg,train,Handrise-Read-write+BowTurnHead,114.54,62.11,1076.8,1.99,apta
12_001463.jpg,train,Handrise-Read-write+BowTurnHead,114.34,62.36,1112.44,2.08,apta
12_001469.jpg,train,Handrise-Read-write+BowTurnHead,115.07,62.51,1117.25,2.08,apta
12_001477.jpg,train,Handrise-Read-write+BowTurnHead,115.66,62.33,1090.88,2.02,apta
12_001543.jpg,train,BowTurnHead,91.15,53.79,499.88,0.76,apta
12_001554.jpg,train,BowTurnHead,78.59,54.21,459.58,1.11,apta
12_001556.jpg,train,BowTurnHead,79.01,55.77,442.68,1.1,apta
12_001568.jpg,train,Handrise-Read-write+BowTurnHead,117.47,63.97,894.77,1.68,apta
12_001586.jpg,train,Handrise-Read-write+BowTurnHead,115.88,66.36,887.31,1.68,apta
12_001612.jpg,train,Handrise-Read-write+BowTurnHead,118.21,64.96,916.16,1.7,apta
12_001630.jpg,train,Handrise-Read-write+BowTurnHead,111.07,62.53,402.67,0.85,apta
12_001651.jpg,train,BowTurnHead,111.33,61.54,370.27,0.8,apta
12_001758.jpg,train,BowTurnHead,109.57,63.48,390.55,0.83,apta
12_001759.jpg,train,BowTurnHead,88.05,55.07,425.9,0.79,apta
12_001764.jpg,train,BowTurnHead,90.11,56.23,436.75,0.81,apta
12_001805.jpg,train,BowTurnHead,112.02,63.37,393.99,0.86,apta
12_001834.jpg,train,BowTurnHead,113.69,62.57,409.3,0.88,apta
12_001894.jpg,train,BowTurnHead,88.82,54.93,477.04,0.88,apta
12_002090.jpg,train,Handrise-Read-write+BowTurnHead,111.71,62.43,887.51,1.76,apta
12_002139.jpg,train,Handrise-Read-write+BowTurnHead,110.68,62.96,932.24,1.79,apta
12_002184.jpg,train,Handrise-Read-write+BowTurnHead,110.97,63.95,941.23,1.81,apta
12_002189.jpg,train,Handrise-Read-write+BowTurnHead,111.59,63.74,947.94,1.79,apta
12_002228.jpg,train,Handrise-Read-write+BowTurnHead,110.68,63.34,902.31,1.72,apta
12_002282.jpg,train,Handrise-Read-write+BowTurnHead,110.88,62.68,908.21,1.74,apta
12_002314.jpg,train,Handrise-Read-write+BowTurnHead,114.64,62.7,919.89,1.76,apta
12_002371.jpg,train,Handrise-Read-write+BowTurnHead,98.63,45.52,720.21,1.08,apta
12_002413.jpg,train,Handrise-Read-write+BowTurnHead,115.41,64.77,904.89,1.73,apta
12_002493.jpg,train,BowTurnHead,89.98,55.25,523.7,0.89,apta
12_002550.jpg,train,Handrise-Read-write+BowTurnHead,117.37,64.69,884.89,1.6,apta
12_002570.jpg,train,Handrise-Read-write+BowTurnHead,115.6,65.4,872.87,1.59,apta
12_002597.jpg,train,Handrise-Read-write+BowTurnHead,116.26,63.79,866.49,1.61,apta
12_002655.jpg,train,BowTurnHead,107.93,59.66,373.05,0.83,apta
1301001.jpg,train,Handrise-Read-write,114.5,81.09,256.61,0.5,apta
1301002.jpg,train,Handrise-Read-write,101.39,63.89,249.6,0.54,apta
1301003.jpg,train,Handrise-Read-write,115.93,59.65,1304.6,1.77,apta
1301006.jpg,train,Handrise-Read-write,105.19,73.36,726.52,0.76,apta
1301007.jpg,train,Handrise-Read-write,103.66,67.64,673.23,0.82,apta
1301009.jpg,train,Handrise-Read-write,95.65,69.81,781.5,1.13,apta
1301011.jpg,train,Handrise-Read-write,115.56,67.91,1298.21,2.62,apta
1301012.jpg,train,Handrise-Read-write,127.04,69.67,1183.8,2.38,apta
1301013.jpg,train,Handrise-Read-write,118.03,68.43,1283.29,2.6,apta
1301014.jpg,train,Handrise-Read-write,83.66,64.21,315.95,0.79,apta
1301015.jpg,train,Handrise-Read-write,78.62,73.04,114.03,0.37,apta
1301016.jpg,train,Handrise-Read-write,83.95,74.07,193.6,0.45,apta
1301017.jpg,train,Handrise-Read-write,109.57,71.1,442.75,0.73,apta
1301018.jpg,train,Handrise-Read-write,101.59,76.8,703.2,0.86,apta
1301019.jpg,train,Handrise-Read-write,114.07,75.56,584.71,0.77,apta
1301020.jpg,train,Handrise-Read-write,110.69,74.36,327.06,0.63,apta
1301021.jpg,train,Handrise-Read-write,115.29,69.46,775.0,0.86,apta
1301022.jpg,train,Handrise-Read-write,88.68,83.91,736.41,0.74,apta
1301023.jpg,train,Handrise-Read-write,104.7,72.44,357.93,0.64,apta
1301025.jpg,train,Handrise-Read-write,79.6,52.48,279.37,0.81,apta
1301026.jpg,train,Handrise-Read-write,77.65,49.43,285.92,0.84,apta
1301028.jpg,train,Handrise-Read-write,89.81,58.42,325.71,0.49,apta
1302002.jpg,train,Handrise-Read-write,110.11,66.8,496.48,0.79,apta
1302006.jpg,train,Handrise-Read-write,101.71,68.47,288.7,0.68,apta
1302007.jpg,train,Handrise-Read-write,132.29,54.44,708.26,0.95,apta
1302008.jpg,train,Handrise-Read-write,128.55,54.62,731.7,1.06,apta
1302010.jpg,train,Handrise-Read-write,127.29,61.24,796.4,1.0,apta
1302011.jpg,train,Handrise-Read-write,122.51,67.44,988.86,1.11,apta
1302013.jpg,train,Handrise-Read-write,125.89,59.31,725.62,1.1,apta
1302014.jpg,train,Handrise-Read-write,99.55,51.66,430.66,0.82,apta
1302015.jpg,train,Handrise-Read-write,100.1,52.22,543.74,0.82,apta
1302016.jpg,train,Handrise-Read-write,100.09,52.67,411.69,0.79,apta
1302017.jpg,train,Handrise-Read-write,109.36,70.11,217.81,0.49,apta
1302018.jpg,train,Handrise-Read-write,111.01,69.08,231.26,0.48,apta
1302020.jpg,train,Handrise-Read-write,96.12,69.67,359.6,0.48,apta
1302021.jpg,train,Handrise-Read-write,126.05,74.66,435.39,0.57,apta
1302023.jpg,train,Handrise-Read-write,104.54,58.41,844.75,1.67,apta
1302024.jpg,train,Handrise-Read-write,104.38,58.26,816.63,1.53,apta
1302025.jpg,train,Handrise-Read-write,105.02,58.13,845.3,1.55,apta
1302026.jpg,train,Handrise-Read-write,104.66,60.44,923.84,1.57,apta
1302027.jpg,train,Handrise-Read-write,107.09,59.29,1082.97,1.55,apta
1302028.jpg,train,Handrise-Read-write,102.79,59.62,879.81,1.62,apta
1302030.jpg,train,Handrise-Read-write,106.43,63.0,496.07,0.88,apta
1302031.jpg,train,Handrise-Read-write,103.31,62.05,627.55,0.89,apta
1302032.jpg,train,Handrise-Read-write,128.74,54.65,723.14,1.36,apta
1302033.jpg,train,Handrise-Read-write,105.79,63.88,505.38,0.91,apta
1302034.jpg,train,Handrise-Read-write,125.57,56.99,510.79,1.19,apta
1302035.jpg,train,Handrise-Read-write,108.23,64.3,402.06,0.71,apta
1302036.jpg,train,Handrise-Read-write,112.16,75.03,1050.6,0.99,apta
1302038.jpg,train,Handrise-Read-write,98.51,70.51,776.41,1.17,apta
1303001.jpg,train,Handrise-Read-write,103.44,62.63,437.71,0.81,apta
1303002.jpg,train,Handrise-Read-write,129.2,54.06,504.24,1.22,apta
1303003.jpg,train,Handrise-Read-write,127.41,55.12,544.67,1.27,apta
1303004.jpg,train,Handrise-Read-write,126.36,46.08,317.82,0.78,apta
1303005.jpg,train,Handrise-Read-write,93.7,67.94,557.19,0.97,apta
1303006.jpg,train,Handrise-Read-write,89.94,63.53,370.54,0.62,apta
1303007.jpg,train,Handrise-Read-write,109.69,66.0,259.39,0.74,apta
1303008.jpg,train,Handrise-Read-write,108.52,64.02,226.16,0.65,apta
1303009.jpg,train,Handrise-Read-write,112.22,68.15,204.13,0.66,apta
1303010.jpg,train,Handrise-Read-write,133.09,59.37,356.7,0.83,apta
1303011.jpg,train,Handrise-Read-write,102.53,61.85,591.33,1.37,apta
1303012.jpg,train,Handrise-Read-write,102.0,58.81,607.2,1.4,apta
1303013.jpg,train,Handrise-Read-write,102.41,58.07,563.76,1.31,apta
1303014.jpg,train,Handrise-Read-write,103.08,59.51,591.36,1.33,apta
1303015.jpg,train,Handrise-Read-write,103.52,58.61,574.59,1.38,apta
1303016.jpg,train,Handrise-Read-write,78.04,56.41,68.94,0.36,no apta
1303017.jpg,train,Handrise-Read-write,69.39,52.6,92.65,0.38,no apta
1303018.jpg,train,Handrise-Read-write,89.37,59.54,69.44,0.38,no apta
1303019.jpg,train,Handrise-Read-write,80.39,63.36,147.08,0.42,apta
1303020.jpg,train,Handrise-Read-write,79.83,64.51,394.99,0.59,apta
1303021.jpg,train,Handrise-Read-write,162.0,75.65,816.25,0.99,apta
1303022.jpg,train,Handrise-Read-write,80.33,58.39,310.48,0.71,apta
1303023.jpg,train,Handrise-Read-write,79.03,68.35,362.32,0.91,apta
1303024.jpg,train,Handrise-Read-write,92.34,69.17,318.86,0.82,apta
1303025.jpg,train,Handrise-Read-write,101.79,73.58,500.55,0.96,apta
1303027.jpg,train,Handrise-Read-write,82.59,41.6,271.51,0.62,apta
1303028.jpg,train,Handrise-Read-write,98.9,51.16,303.03,0.7,apta
1303029.jpg,train,Handrise-Read-write,97.54,51.23,307.61,0.74,apta
1303030.jpg,train,Handrise-Read-write,98.39,52.04,302.31,0.68,apta
1303031.jpg,train,Handrise-Read-write,99.28,51.5,325.46,0.69,apta
1303032.jpg,train,Handrise-Read-write,99.16,51.57,321.83,0.67,apta
1303033.jpg,train,Handrise-Read-write,98.9,51.35,330.02,0.71,apta
1303034.jpg,train,Handrise-Read-write,98.72,51.62,301.02,0.67,apta
1303035.jpg,train,Handrise-Read-write,122.57,52.46,387.05,0.72,apta
1303036.jpg,train,Handrise-Read-write,126.83,58.41,438.17,0.89,apta
1303037.jpg,train,Handrise-Read-write,133.3,58.15,674.74,1.13,apta
1303038.jpg,train,Handrise-Read-write,135.33,59.21,496.37,0.92,apta
1303039.jpg,train,Handrise-Read-write,133.08,60.54,537.87,1.01,apta
1304005.jpg,train,Handrise-Read-write,99.0,88.4,541.78,0.64,apta
1304009.jpg,train,Handrise-Read-write,109.59,69.63,481.58,0.62,apta
1304010.jpg,train,Handrise-Read-write,100.27,71.89,497.52,0.89,apta
1304011.jpg,train,Handrise-Read-write,115.14,61.21,319.26,0.35,apta
1304013.jpg,train,Handrise-Read-write,112.93,57.34,775.04,0.85,apta
1304014.jpg,train,Handrise-Read-write,114.31,56.2,594.76,0.84,apta
1304015.jpg,train,Handrise-Read-write,82.12,53.79,314.93,0.52,apta
1304016.jpg,train,Handrise-Read-write,99.13,61.93,305.54,0.5,apta
1304017.jpg,train,Handrise-Read-write,123.66,67.78,568.85,0.61,apta
1304018.jpg,train,Handrise-Read-write,106.47,67.9,493.87,0.55,apta
1304019.jpg,train,Handrise-Read-write,102.92,67.2,444.18,0.57,apta
1304022.jpg,train,Handrise-Read-write,114.79,65.55,183.05,0.39,apta
1304023.jpg,train,Handrise-Read-write,118.48,67.68,359.84,0.69,apta
1304025.jpg,train,Handrise-Read-write,112.01,64.18,253.4,0.42,apta
1304026.jpg,train,Handrise-Read-write,88.4,61.6,198.38,0.48,apta
1304028.jpg,train,Handrise-Read-write,101.79,59.95,304.89,0.46,apta
1304030.jpg,train,Handrise-Read-write,84.51,52.18,153.53,0.45,apta
1304038.jpg,train,Handrise-Read-write,166.27,75.41,395.27,0.51,apta
1304040.jpg,train,Handrise-Read-write,75.73,68.38,97.83,0.34,no apta
1305001.jpg,train,Handrise-Read-write,114.34,57.15,285.24,0.68,apta
1305002.jpg,train,Handrise-Read-write,124.05,60.22,287.68,0.7,apta
1305003.jpg,train,Handrise-Read-write,124.64,57.74,251.25,0.64,apta
1305004.jpg,train,Handrise-Read-write,133.71,79.94,599.97,0.55,apta
1305005.jpg,train,Handrise-Read-write,154.14,82.54,735.09,0.62,apta
1305006.jpg,train,Handrise-Read-write,116.22,74.97,793.67,1.11,apta
1305007.jpg,train,Handrise-Read-write,118.77,75.49,1285.25,1.39,apta
1305008.jpg,train,Handrise-Read-write,117.34,56.52,1557.17,2.38,apta
1305009.jpg,train,Handrise-Read-write,117.01,54.36,1254.71,2.61,apta
1305011.jpg,train,Handrise-Read-write,106.58,70.89,1112.66,1.16,apta
1305012.jpg,train,Handrise-Read-write,103.22,57.69,870.65,1.57,apta
1305013.jpg,train,Handrise-Read-write,102.85,56.5,538.41,1.19,apta
1305014.jpg,train,Handrise-Read-write,100.78,66.3,390.49,0.45,apta
1305016.jpg,train,Handrise-Read-write,116.68,73.77,817.7,0.69,apta
1305017.jpg,train,Handrise-Read-write,123.49,74.04,957.22,0.83,apta
1305018.jpg,train,Handrise-Read-write,110.43,65.63,1958.44,2.85,apta
1305019.jpg,train,Handrise-Read-write,116.38,59.8,2518.83,5.03,apta
1305020.jpg,train,Handrise-Read-write,115.6,59.9,1880.57,3.11,apta
1305021.jpg,train,Handrise-Read-write,122.18,60.54,2771.86,5.24,apta
1305022.jpg,train,Handrise-Read-write,120.76,62.62,2296.45,3.42,apta
1305023.jpg,train,Handrise-Read-write,115.31,60.41,1794.8,3.07,apta
1307001.jpg,train,Handrise-Read-write,132.39,78.86,461.46,0.52,apta
1307002.jpg,train,Handrise-Read-write,116.1,67.8,739.54,0.86,apta
1307003.jpg,train,Handrise-Read-write,152.68,81.29,674.42,0.73,apta
1307004.jpg,train,Handrise-Read-write,112.22,67.64,976.89,0.84,apta
1307005.jpg,train,Handrise-Read-write,110.87,58.33,442.11,0.78,apta
1307006.jpg,train,Handrise-Read-write,110.38,60.37,166.27,0.46,apta
1307007.jpg,train,Handrise-Read-write,84.2,85.48,736.48,1.03,apta
1307011.jpg,train,Handrise-Read-write,100.32,59.35,965.05,1.41,apta
1307012.jpg,train,Handrise-Read-write,98.54,59.2,886.75,1.44,apta
1307013.jpg,train,Handrise-Read-write,101.49,59.04,914.83,1.23,apta
1307014.jpg,train,Handrise-Read-write,99.51,60.28,764.99,1.34,apta
1307015.jpg,train,Handrise-Read-write,127.49,68.14,1061.96,1.32,apta
1307016.jpg,train,Handrise-Read-write,124.24,65.25,761.03,0.95,apta
1307017.jpg,train,Handrise-Read-write,127.93,66.29,687.86,0.9,apta
1307018.jpg,train,Handrise-Read-write,130.63,66.38,697.62,0.88,apta
1307019.jpg,train,Handrise-Read-write,131.13,62.44,673.78,0.86,apta
1307020.jpg,train,Handrise-Read-write,166.86,65.32,864.57,0.94,apta
1307021.jpg,train,Handrise-Read-write,136.47,66.53,473.96,0.7,apta
1307022.jpg,train,Handrise-Read-write,120.03,65.14,1289.21,1.54,apta
1307032.jpg,train,Handrise-Read-write,105.1,60.31,616.08,0.93,apta
1307033.jpg,train,Handrise-Read-write,95.8,57.21,345.44,0.47,apta
1307034.jpg,train,Handrise-Read-write,92.97,44.61,199.09,0.47,apta
1307035.jpg,train,Handrise-Read-write,84.83,52.6,318.91,0.91,apta
1307036.jpg,train,Handrise-Read-write,94.04,51.37,595.69,1.31,apta
